"SID","count","L1.beepvar","L1.A_rude","L1.E_quiet","L1.C_lazy","L1.N_relaxed","L1.N_depressed","L1.E_outgoing","L1.A_kind","L1.C_reliable","L1.N_worried","L1.pos_emo","L1.neg_emo","L1.authentic","L1.self_esteem","L1.happy","L1.lonely","L1.aca_motiv","L1.around_others","L1.connected","L2.GPA","L2.life_sat","L2.friendship_sat","L2.community_sat","L2.academic_sat","L2.psych_sat","L2.procrastinate","L2.gender","L2.age"
10436,27,10,1,4,3,4,1.03579948415183,1,4,4,4,5,2,5,4,4,0.992719247627748,2,4,5,3.6,13,15,15,12,14,5,1,20
10436,27,11,1,3,2,3,1.00859217266162,2,5,4,1,3,1,4,4,4,1.00699507990793,1,4,4,3.6,13,15,15,12,14,5,1,20
10436,27,12,2,2,3,5,1.00907799910397,3,3,3,2,4,1,4,4,4,0.992452736653799,1,4,5,3.6,13,15,15,12,14,5,1,20
10436,27,13,1,2,2,3,0.987530866169854,4,4,4,1,3,1,4,4,4,1.00468380253836,1,4,4,3.6,13,15,15,12,14,5,1,20
10436,27,15,1,2,2,4,0.973870032403253,3,3,4,1,3,1,4,4,4,0.995786292072332,1,2,4,3.6,13,15,15,12,14,5,1,20
10436,27,16,1,3,2,3,1.00648376256758,3,4,4,3,4,2,4,4,4,1.00509787542432,1,3,4,3.6,13,15,15,12,14,5,1,20
10436,27,18,1.16666666666667,3,2,3,1.00986602173579,2,3.75,4,3,4,2,5,4,3,0.992260997013761,4,3,5,3.6,13,15,15,12,14,5,1,20
10436,27,19,1.16666666666667,3,4,5,1.01351465592027,1,3.75,3,1,3,1,5,3,3,1.00000494868988,2,2,2,3.6,13,15,15,12,14,5,1,20
10436,27,20,1,2,2,5,0.980006378355622,2,4,4,1,4,1,5,4,5,1.00132707056959,2,3,4,3.6,13,15,15,12,14,5,1,20
10436,27,22,2,5,2,4,1.00808989523317,2,4,4,1,2,1,3,4,3,0.99528712466885,4,3,2,3.6,13,15,15,12,14,5,1,20
10436,27,23,1,5,1,2,1.03293102661787,3,4,4,2,3,1,4,4,4,0.998941024108652,3,3,3,3.6,13,15,15,12,14,5,1,20
10436,27,25,1,2,2,4,1.02894881247902,3,4,5,1,4,2,4,4,4,0.991749096377995,4,3,3,3.6,13,15,15,12,14,5,1,20
10436,27,26,1,4,4,4,0.992403994486558,2,3,3,1,4,1,4,4,4,1.01103687701049,2,3,4,3.6,13,15,15,12,14,5,1,20
10436,27,27,1.16666666666667,5,5,5,0.958780964496407,1,3.75,3,1,3,3,5,3,3,1.00045263048174,1,1,1,3.6,13,15,15,12,14,5,1,20
10436,27,28,1,3,1,2,1.03850387218736,3,4,4,2,3,2,3,3,4,0.995844356909881,2,4,3,3.6,13,15,15,12,14,5,1,20
10436,27,30,1,3,2,4,1.02785124089545,2,3,4,1,3,2,4,4,3,0.989663434928243,3,3,2,3.6,13,15,15,12,14,5,1,20
10436,27,31,1,2,1,4,1.01297785189831,3,4,3,1,5,1,4,4,5,1.00088414706897,2,4,5,3.6,13,15,15,12,14,5,1,20
10436,27,32,1,2,2,3,1.00323587169979,3,3,4,1,3,2,3,3,3,1.00568119209083,2,3,3,3.6,13,15,15,12,14,5,1,20
10436,27,40,1,3,3,3,1.02657187418398,3,3,3,3,3,3,3,3,3,1.01141482148602,3,3,3,3.6,13,15,15,12,14,5,1,20
10423,14,1,1,2,2,4,0.995583565172189,5,4,5,2,5,2,5,5,5,1,4,5,5,NA,13,13,11,6,12,5,1,18
10423,14,4,1,5,1,5,1.00706287425854,5,3,3,1,5,1,4,5,5,1,3,4,5,NA,13,13,11,6,12,5,1,18
10423,14,6,2,2,1,4,1.00232568682713,5,4,5,2,5,2,3,5,5,1,4,5,5,NA,13,13,11,6,12,5,1,18
10423,14,7,1.58333333333333,5,2,4,0.999564310416821,1,3,4,3,4,1,3,4,4,1,5,1,1,NA,13,13,11,6,12,5,1,18
10423,14,12,1.58333333333333,2,5,3,0.999183983084934,2,3,4,1,3,3,2,5,4,3,3,1,3,NA,13,13,11,6,12,5,1,18
10423,14,17,1,4,1,4,0.996154827130225,3,2,1,2,4,2,4,5,4,2,5,4,3,NA,13,13,11,6,12,5,1,18
10423,14,19,2,4,4,4,1.00858064993219,3,3,3,2,4,3,4,5,3,2,4,4,3,NA,13,13,11,6,12,5,1,18
10423,14,20,1,3,2,5,1.00124083307346,4,2,3,3,4,1,3,5,4,1,5,4,4,NA,13,13,11,6,12,5,1,18
10423,14,23,3,1,1,4,0.991363612964793,4,4,5,4,4,2,4,5,3,1,5,5,3,NA,13,13,11,6,12,5,1,18
10423,14,24,1,2,1,2,1.00513851826582,3,3,4,3,3,2,4,5,4,1,5,5,2,NA,13,13,11,6,12,5,1,18
10423,14,25,1,5,1,2,0.998325644347543,1,1,5,3,4,1,4,5,3,1,5,3,1,NA,13,13,11,6,12,5,1,18
10423,14,26,2,3,1,5,1.00230640484181,4,4,4,2,2,1,5,4,4,1,5,4,5,NA,13,13,11,6,12,5,1,18
10423,14,27,3,1,5,4,0.994920352593697,5,2,1,1,4,3,3,5,4,1,3,4,2,NA,13,13,11,6,12,5,1,18
10423,14,28,1,1,3,5,1.00575134753458,5,4,4,1,5,1,5,5,5,1,4,5,5,NA,13,13,11,6,12,5,1,18
10366,55,2,1.02376292707464,4,1,4,1,3,5,5,1,5,2,5,4,5,1,4,4,3,NA,14,15,15,11,15,3,2,18
10366,55,4,1.03537493738271,2,1,5,1,5,5,4,1,5,1,5,4,5,1,4,5,5,NA,14,15,15,11,15,3,2,18
10366,55,5,0.982052590121442,3,1,5,1,4,5,5,1,4,1,5,4,4,1,5,4,5,NA,14,15,15,11,15,3,2,18
10366,55,6,0.960621959414257,3,1,4,1,5,5,4,1,5,1,5,4,5,1,5,5,4,NA,14,15,15,11,15,3,2,18
10366,55,7,0.984915296981626,3,1,5,1,5,5,5,1,5,1,5,4,5,1,5,5,5,NA,14,15,15,11,15,3,2,18
10366,55,8,1.03455731948565,1,1,3,1,5,5,4,2,4,1,5,4,5,1,3,5,5,NA,14,15,15,11,15,3,2,18
10366,55,9,1.03968284842823,2,1,5,1,5,5,5,1,5,2,5,4,4,1,4,5,5,NA,14,15,15,11,15,3,2,18
10366,55,10,0.963882785703317,3,1,5,1,5,5,5,1,5,1,5,4,5,1,4,5,5,NA,14,15,15,11,15,3,2,18
10366,55,12,1.02667556009036,5,2,5,1,1,5,5,1,4,2,5,4,4,3,3,5,5,NA,14,15,15,11,15,3,2,18
10366,55,13,0.982828470201948,3,1,4,2,3,5,5,3,3,2,4,3,4,2,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,14,0.970571544135153,3,3,5,1,3,5,5,2,4,2,5,3,4,2,3,5,3,NA,14,15,15,11,15,3,2,18
10366,55,16,0.976949981391121,2,3,3,1,5,4,5,3,4,3,5,4,4,1,4,3,5,NA,14,15,15,11,15,3,2,18
10366,55,17,1.03578000837428,5,2,4,1,3,5,5,2,3,2,5,4,4,1,3,5,3,NA,14,15,15,11,15,3,2,18
10366,55,18,1.00942826769136,3,1,4,1,3,4,5,3,4,1,4,4,5,1,5,5,4,NA,14,15,15,11,15,3,2,18
10366,55,20,0.968107370198592,4,1,3,1,4,4,5,3,4,3,5,3,4,1,5,3,5,NA,14,15,15,11,15,3,2,18
10366,55,21,1.01739196292297,3,3,5,1,5,5,5,2,4,3,5,4,4,2,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,22,1.00321369098416,3,3,3,1,5,5,5,2,5,2,5,5,4,1,5,5,5,NA,14,15,15,11,15,3,2,18
10366,55,23,0.999500301994985,3,3,4,1,5,4,5,3,4,2,5,4,4,1,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,24,1.0366366364637,3,3,4,2,5,5,5,3,4,2,5,4,4,1,3,5,5,NA,14,15,15,11,15,3,2,18
10366,55,25,0.965470966487058,4,3,3,1,4,5,5,2,4,2,5,4,4,1,3,3,3,NA,14,15,15,11,15,3,2,18
10366,55,26,0.974646985581825,4,3,3,1,5,5,5,2,4,1,5,3,4,1,3,3,3,NA,14,15,15,11,15,3,2,18
10366,55,27,1.00267048543412,5,3,3,2,4,5,5,3,4,1,5,4,4,1,4,3,3,NA,14,15,15,11,15,3,2,18
10366,55,28,0.963596773446737,2,5,5,2,4,5,5,3,4,1,4,4,3,1,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,29,1.02740475735162,5,1,4,1,3,5,5,3,3,2,5,3,3,1,5,3,3,NA,14,15,15,11,15,3,2,18
10366,55,30,1.03327535298846,3,1,5,2,3,4,5,1,3,2,5,3,3,1,3,2,3,NA,14,15,15,11,15,3,2,18
10366,55,31,0.985075087835351,2,4,5,1,5,5,4,1,4,1,5,4,4,1,2,3,5,NA,14,15,15,11,15,3,2,18
10366,55,32,0.977226247411742,2,5,5,1,5,4,3,4,4,2,5,3,3,1,2,2,5,NA,14,15,15,11,15,3,2,18
10366,55,33,1.04072600142953,4,3,3,1,4,5,5,4,3,2,5,4,4,1,2,3,3,NA,14,15,15,11,15,3,2,18
10366,55,34,0.996261467265633,3,1,4,1,4,5,5,2,4,1,5,5,4,1,3,5,3,NA,14,15,15,11,15,3,2,18
10366,55,35,0.97598555246485,2,1,3,1,5,4,5,2,4,1,5,5,4,1,5,3,3,NA,14,15,15,11,15,3,2,18
10366,55,36,0.988209052754622,1,4,4,1,4,5,5,1,4,1,5,4,4,1,3,5,5,NA,14,15,15,11,15,3,2,18
10366,55,37,1.02357490426208,4,1,4,1,2,4,5,4,3,1,5,5,4,1,5,2,4,NA,14,15,15,11,15,3,2,18
10366,55,38,0.965170862132994,4,1,5,1,3,5,4,1,4,1,5,5,4,1,5,3,4,NA,14,15,15,11,15,3,2,18
10366,55,39,1.01230568650888,3,3,4,1,3,5,5,3,5,1,5,4,5,1,5,2,5,NA,14,15,15,11,15,3,2,18
10366,55,40,0.990113739551313,1,4,5,1,5,5,5,3,4,1,5,4,5,1,4,5,5,NA,14,15,15,11,15,3,2,18
10366,55,41,0.999741199765106,4,5,3,2,3,5,5,5,3,3,4,3,3,1,3,2,3,NA,14,15,15,11,15,3,2,18
10366,55,42,0.967575462302122,2,1,5,1,4,5,5,4,5,1,5,4,4,1,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,43,1.02784819057929,3,1,3,1,3,5,5,4,4,1,5,5,4,1,5,2,4,NA,14,15,15,11,15,3,2,18
10366,55,44,0.989446923651271,4,1,2,2,3,5,5,5,3,3,5,3,3,1,5,3,3,NA,14,15,15,11,15,3,2,18
10366,55,45,1.02904725308064,3,3,3,1,3,4,5,5,4,2,4,4,4,1,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,46,0.971048201572153,5,1,2,2,1,5,5,3,3,3,5,4,3,1,3,2,1,NA,14,15,15,11,15,3,2,18
10366,55,47,0.990690429574984,1,1,1,1,3,5,5,5,3,3,5,3,3,1,5,3,5,NA,14,15,15,11,15,3,2,18
10366,55,48,0.98649184603235,3,1,3,1,3,5,5,4,3,1,5,5,4,1,5,3,3,NA,14,15,15,11,15,3,2,18
10366,55,49,0.980574871552431,5,5,3,2,1,4.81481481481481,5,4,3,3,5,3,3,1,3,1,1,NA,14,15,15,11,15,3,2,18
10366,55,50,0.98194797784248,3,3,3,2,4,4,5,4,3,3,5,4,3,1,4,1,3,NA,14,15,15,11,15,3,2,18
10366,55,51,1.03683789370758,3,3,4,1,4,5,5,1,4,2,5,4,4,1,3,3,4,NA,14,15,15,11,15,3,2,18
10366,55,52,1.0198252520473,2,5,5,1,5,5,5,2,4,1,5,4,4,1,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,53,1.00525582648163,3,2,4,1,4,5,5,1,4,1,5,5,4,1,5,3,5,NA,14,15,15,11,15,3,2,18
10366,55,54,0.986270268447854,3,1,5,1,5,5,5,1,4,2,5,5,4,1,4,4,5,NA,14,15,15,11,15,3,2,18
10366,55,55,0.999518522503236,3,1,5,1,4,5,5,1,5,1,5,5,5,1,5,4,5,NA,14,15,15,11,15,3,2,18
10366,55,56,0.986979793745232,2,4,5,1,5,5,5,2,4,1,5,4,4,2,3,3,5,NA,14,15,15,11,15,3,2,18
10366,55,57,0.979664245070372,3,1,4,1,4,5,5,1,4,3,5,3,4,1,5,3,4,NA,14,15,15,11,15,3,2,18
10366,55,58,0.99794450428731,2,1,4,1,4,5,5,1,5,1,5,5,5,1,5,3,5,NA,14,15,15,11,15,3,2,18
10366,55,59,1.00652455172409,3,5,5,1,5,5,5,1,4,1,5,4,4,1,2,3,5,NA,14,15,15,11,15,3,2,18
10366,55,60,1.00274497465702,3,5,5,1,5,5,5,1,4,1,4,4,4,1,3,1,4,NA,14,15,15,11,15,3,2,18
10427,17,2,1,4,3,2,1,2,3,4,3,4,1,3,3,3,1,5,3,2,3.8,9,11,7,10,9,5,1,NA
10427,17,3,2,4,3,4,1,2,3,4,2,3,3,3,4,2,1,5,3,2,3.8,9,11,7,10,9,5,1,NA
10427,17,4,1,3,1,3,1,3,5,4,1,4,2,4,4,5,2,5,4,3,3.8,9,11,7,10,9,5,1,NA
10427,17,5,2,5,2,2,1,2,3,3,3,3,2,4,4,3,1,5,3,2,3.8,9,11,7,10,9,5,1,NA
10427,17,7,3,3,1,4,1,4,4,4,2,5,1,5,5,5,1,4,4,4,3.8,9,11,7,10,9,5,1,NA
10427,17,9,2,5,1,2,1,1,2,3,3,2,4,3,3,3,1,4,1,2,3.8,9,11,7,10,9,5,1,NA
10427,17,10,1,3,4,5,1,4,4,5,1,5,1,5,4,5,1,5,4,4,3.8,9,11,7,10,9,5,1,NA
10427,17,12,1,2,2,5,1,4,4,4,1,4,1,4,4,4,1,4,5,4,3.8,9,11,7,10,9,5,1,NA
10427,17,19,1.33333333333333,5,1,5,1,1,3.4,5,1,4,1,4,4,4,1,4,2,4,3.8,9,11,7,10,9,5,1,NA
10427,17,22,1,5,1,4,1,1,3,3,1,4,1,2,4,4,1,5,2,2,3.8,9,11,7,10,9,5,1,NA
10427,17,24,1,3,1,4,1,2,3,4,1,5,1,4,5,5,1,3,4,3,3.8,9,11,7,10,9,5,1,NA
10427,17,37,1,4,3,4,1,2,3,3,1,3,2,3,4,3,1,3,3,3,3.8,9,11,7,10,9,5,1,NA
10427,17,49,1,4,2,3,1,3,3,3,1,3,1,3,3,3,1,4,3,3,3.8,9,11,7,10,9,5,1,NA
10427,17,53,1,3,3,3,1,2,3,3,3,3,1,3,3,3,1,3,3,3,3.8,9,11,7,10,9,5,1,NA
10427,17,54,1,3,2,3,1,3,4,3,1,4,1,3,4,3,1,4,3,3,3.8,9,11,7,10,9,5,1,NA
10427,17,58,1.33333333333333,3,3,3,3,3,3.4,3,2,3,3,3,3,3,3,3,3,3,3.8,9,11,7,10,9,5,1,NA
10427,17,59,1,3,1,5,1,5,4,5,1,5,1,5,5,5,1,5,5,5,3.8,9,11,7,10,9,5,1,NA
10426,29,2,1,2,1,4,2,3,4,4,3,4,1,5,4,5,1,4,4,3,2.9,13,12,10,6,12,3,2,24
10426,29,4,1,5,1,5,1,3,4,5,2,4,3,5,5,4,1,3,5,2,2.9,13,12,10,6,12,3,2,24
10426,29,5,1.15,5,1,2,2,1,3.85,3,3,2,3,5,3,2,1,5,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,6,1,5,3,3,1,2,4,3,4,3,2,5,4,3,2,4,2,2,2.9,13,12,10,6,12,3,2,24
10426,29,7,1,2,1,3,1,5,5,4,1,5,1,5,5,5,1,2,5,4,2.9,13,12,10,6,12,3,2,24
10426,29,8,1,1,3,5,1,4,3,5,1,4,2,3,5,5,1,2,4,4,2.9,13,12,10,6,12,3,2,24
10426,29,9,3,5,1,2,3,1,2,4,3,2,4,5,3,2,1,3,2,2,2.9,13,12,10,6,12,3,2,24
10426,29,10,1,5,4,3,3,3,4,2,4,3,3,4,2,2,2,4,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,13,1.15,5,3,5,1,1,3.85,4,1,3,2,5,4,3,2,3,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,14,1,4,2,4,1,2,4,3,2,3,2,4,5,4,1,3,1,3,2.9,13,12,10,6,12,3,2,24
10426,29,15,1,5,2,4,1,2,4,4,2,4,1,5,5,3,2,3,2,4,2.9,13,12,10,6,12,3,2,24
10426,29,16,1.15,5,3,4,2,1,3.85,4,3,3,2,5,4,4,2,2,2,2,2.9,13,12,10,6,12,3,2,24
10426,29,17,1.15,5,4,5,2,1,3.85,2,1,3,2,5,4,3,2,1,1,2,2.9,13,12,10,6,12,3,2,24
10426,29,18,1.15,5,3,4,2,1,3.85,3,1,4,1,4,4,4,2,2,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,19,1,4,3,3,1,4,5,4,3,4,2,5,5,5,1,3,4,4,2.9,13,12,10,6,12,3,2,24
10426,29,20,2,2,1,3,1,5,3,5,1,4,2,3,3,4,1,1,4,3,2.9,13,12,10,6,12,3,2,24
10426,29,21,1,2,1,4,1,3,4,4,2,4,1,5,4,3,2,5,3,3,2.9,13,12,10,6,12,3,2,24
10426,29,22,1,3,1,3,2,3,4,5,3,5,2,5,5,4,1,5,4,4,2.9,13,12,10,6,12,3,2,24
10426,29,24,1,5,4,5,2,1,3,3,1,4,2,5,5,4,1,2,2,3,2.9,13,12,10,6,12,3,2,24
10426,29,26,1,4,4,3,4,1,4,3,1,3,2,4,3,2,3,2,2,1,2.9,13,12,10,6,12,3,2,24
10426,29,27,1,2,1,4,2,4,5,5,2,4,3,5,3,4,1,4,5,4,2.9,13,12,10,6,12,3,2,24
10426,29,32,1,3,1,4,1,4,4,3,1,4,2,5,5,4,1,3,4,3,2.9,13,12,10,6,12,3,2,24
10426,29,34,1.15,5,5,3,3,1,3.85,2,3,2,4,4,3,2,1,1,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,36,1.15,5,4,5,2,1,3.85,2,1,4,2,5,4,3,1,1,1,2,2.9,13,12,10,6,12,3,2,24
10426,29,38,1.15,5,4,3,1,1,3.85,2,2,4,2,5,4,3,1,2,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,49,1.15,5,5,3,2,1,3.85,4,3,3,2,5,4,3,1,1,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,52,1,5,5,5,2,1,3,4,1,3,2,3,3,4,1,1,1,1,2.9,13,12,10,6,12,3,2,24
10426,29,57,1,5,4,3,4,3,3,2,3,4,4,5,3,2,1,1,1,3,2.9,13,12,10,6,12,3,2,24
10426,29,59,1,4,2,4,2,4,5,4,2,4,2,2,4,3,1,1,4,3,2.9,13,12,10,6,12,3,2,24
10411,44,2,2,3,2,4,2,4,3,4,2,4,2,4,4,3,2,4,3,4,NA,10,13,8,11,11,2,2,18
10411,44,4,1,1,2,5,1,5,4,5,2,5,2,4,5,4,1,3,5,4,NA,10,13,8,11,11,2,2,18
10411,44,5,2,2,1,3,2,3,3,4,3,3,3,4,3,3,1,4,3,2,NA,10,13,8,11,11,2,2,18
10411,44,6,1,3,1,4,2,3,4,5,3,4,2,5,4,4,1,5,3,4,NA,10,13,8,11,11,2,2,18
10411,44,7,1,2,1,4,1,4,4,5,3,4,2,5,5,4,1,5,5,4,NA,10,13,8,11,11,2,2,18
10411,44,8,1,5,4,4,2,2,3,4,2,4,2,3,3,4,3,2,2,3,NA,10,13,8,11,11,2,2,18
10411,44,9,2,3,2,4,2,4,5,5,3,4,2,4,4,4,2,5,3,3,NA,10,13,8,11,11,2,2,18
10411,44,10,2,4,3,3,3,2,3,4,4,3,3,4,3,4,3,4,2,3,NA,10,13,8,11,11,2,2,18
10411,44,11,1,2,1,4,1,4,4,4,1,5,2,5,4,5,1,4,4,5,NA,10,13,8,11,11,2,2,18
10411,44,12,1,3,2,4,2,3,4,4,2,4,2,4,4,5,2,3,4,4,NA,10,13,8,11,11,2,2,18
10411,44,13,2,3,2,4,1,3,4,5,2,4,2,5,4,5,1,4,4,5,NA,10,13,8,11,11,2,2,18
10411,44,17,1,5,1,4,1,2,4,5,1,4,2,5,4,4,1,5,3,4,NA,10,13,8,11,11,2,2,18
10411,44,18,2,2,1,3,1,4,4,5,2,3,2,4,4,4,1,5,4,3,NA,10,13,8,11,11,2,2,18
10411,44,19,1,2,3,2,1,4,4,5,1,5,3,5,4,4,1,3,4,5,NA,10,13,8,11,11,2,2,18
10411,44,20,1.5,5,3,4,3,1,3.80952380952381,5,1,4,3,5,4,4,3,3,2,2,NA,10,13,8,11,11,2,2,18
10411,44,21,3,4,2,3,3,3,2,3,3,2,3,3,4,2,3,5,2,2,NA,10,13,8,11,11,2,2,18
10411,44,22,1,4,1,4,1,4,3,4,2,4,1,4,4,4,1,5,4,4,NA,10,13,8,11,11,2,2,18
10411,44,23,2,2,2,3,2,4,4,3,4,4,3,3,4,4,3,3,4,3,NA,10,13,8,11,11,2,2,18
10411,44,24,1,3,3,2,2,2,4,4,4,4,3,4,4,4,2,2,4,4,NA,10,13,8,11,11,2,2,18
10411,44,25,1,3,2,4,1,3,4,4,2,4,2,5,4,4,1,4,4,3,NA,10,13,8,11,11,2,2,18
10411,44,27,1,2,1,4,1,4,4,4,3,4,1,4,4,4,1,5,4,4,NA,10,13,8,11,11,2,2,18
10411,44,28,2,3,1,5,1,4,4,4,2,5,2,4,5,4,1,5,4,5,NA,10,13,8,11,11,2,2,18
10411,44,29,3,5,4,4,2,2,2,3,1,4,2,4,4,4,1,2,2,1,NA,10,13,8,11,11,2,2,18
10411,44,30,1,1,1,4,1,5,4,4,1,5,1,5,5,5,1,5,4,4,NA,10,13,8,11,11,2,2,18
10411,44,31,2,2,2,4,1,3,4,4,2,5,2,4,5,4,1,4,4,4,NA,10,13,8,11,11,2,2,18
10411,44,32,1,2,1,4,1,5,4,4,2,5,1,4,4,4,1,4,5,5,NA,10,13,8,11,11,2,2,18
10411,44,33,2,4,2,3,2,3,3,4,2,4,2,4,5,4,1,5,4,3,NA,10,13,8,11,11,2,2,18
10411,44,36,1,2,4,5,1,5,4,4,3,3,3,4,5,3,1,2,5,5,NA,10,13,8,11,11,2,2,18
10411,44,40,2,3,2,3,2,4,5,4,2,4,3,4,5,4,1,3,4,4,NA,10,13,8,11,11,2,2,18
10411,44,41,1,2,1,4,1,3,4,5,1,5,1,5,5,5,1,5,3,5,NA,10,13,8,11,11,2,2,18
10411,44,43,1,3,3,4,2,2,4,4,2,3,2,4,4,4,2,5,3,5,NA,10,13,8,11,11,2,2,18
10411,44,44,2,4,3,4,1,1,4,5,1,3,3,4,4,3,3,5,2,3,NA,10,13,8,11,11,2,2,18
10411,44,45,2,4,3,5,2,2,3,4,2,5,2,5,4,4,1,5,3,3,NA,10,13,8,11,11,2,2,18
10411,44,46,1.5,5,3,4,3,1,3.80952380952381,3,3,3,3,3,4,3,2,4,2,2,NA,10,13,8,11,11,2,2,18
10411,44,47,2,3,1,2,3,1,4,4,4,3,5,4,2,3,4,4,2,2,NA,10,13,8,11,11,2,2,18
10411,44,48,1,2,1,5,1,4,4,4,1,5,2,5,5,5,1,5,5,5,NA,10,13,8,11,11,2,2,18
10411,44,49,1,2,2,5,1,4,4,5,1,4,2,4,4,4,1,5,4,4,NA,10,13,8,11,11,2,2,18
10411,44,50,1,4,2,5,1,2,4,4,1,5,2,4,4,5,2,5,2,3,NA,10,13,8,11,11,2,2,18
10411,44,52,1,3,3,4,1,4,5,4,2,5,2,5,5,5,1,5,5,5,NA,10,13,8,11,11,2,2,18
10411,44,53,1,2,2,4,1,4,4,4,1,4,2,4,5,4,1,5,4,4,NA,10,13,8,11,11,2,2,18
10411,44,55,2,3,1,5,1,2,4,5,2,4,2,4,5,4,2,5,3,2,NA,10,13,8,11,11,2,2,18
10411,44,56,2,2,2,5,1,3,4,4,1,5,1,5,4,5,1,5,5,4,NA,10,13,8,11,11,2,2,18
10411,44,57,2,2,1,5,1,4,4,5,1,5,2,4,5,5,1,5,4,3,NA,10,13,8,11,11,2,2,18
10411,44,58,1,3,3,5,1,3,4,4,1,5,1,4,5,5,1,4,3,3,NA,10,13,8,11,11,2,2,18
10388,14,2,2,5,2,2,4,2,2,1,4,2,5,2,1,2,4,4,3,2,NA,6,13,10,11,4,4,2,18
10388,14,4,1.66666666666667,5,4,2,4,1,3.5,3,4,1,4,3,2,2,4,1,2,1,NA,6,13,10,11,4,4,2,18
10388,14,8,2,2,3,4,2,4,3,3,2,4,2,3,4,4,2,2,4,1,NA,6,13,10,11,4,4,2,18
10388,14,10,1,3,2,3,2,3,3,2,3,3,2,3,3,3,2,2,3,2,NA,6,13,10,11,4,4,2,18
10388,14,11,1.66666666666667,5,4,4,3,1,3.5,3,2,3,2,4,3,3,3,1,3,3,NA,6,13,10,11,4,4,2,18
10388,14,15,1.66666666666667,5,5,3,3,2,3.5,2,4,2,3,3,1,2,3,3,2,3,NA,6,13,10,11,4,4,2,18
10388,14,16,1.66666666666667,5,3,3,3,1,3.5,2,3,3,3,3,2,2,3,3,2,2,NA,6,13,10,11,4,4,2,18
10388,14,20,1,2,3,3,2,4,5,1,2,3,3,3,3,4,2,4,3,2,NA,6,13,10,11,4,4,2,18
10388,14,27,3,2,2,3,2,4,4,3,2,4,2,4,3,3,3,2,4,3,NA,6,13,10,11,4,4,2,18
10388,14,28,1.66666666666667,5,4,3,2,1,3.5,2,3,3,3,2,2,3,4,2,3,1,NA,6,13,10,11,4,4,2,18
10388,14,31,1,2,2,2,2,3,4,3,4,3,3,3,3,3,3,2,3,2,NA,6,13,10,11,4,4,2,18
10388,14,37,1.66666666666667,4,4,3,2,2,3.5,2,2,2,2,3,3,2,2,2,1,2,NA,6,13,10,11,4,4,2,18
10388,14,41,1.66666666666667,4,4,3,2,2,3.5,2,2,2,2,3,3,2,2,3,2,2,NA,6,13,10,11,4,4,2,18
10388,14,55,1.66666666666667,3,4,4,2,3,3.5,3,3,3,2,3,3,3,3,4,2,2,NA,6,13,10,11,4,4,2,18
10402,21,2,3,3,3,3,2,3,3,3,2,4,3,4,1,2,2,3,3,3,NA,11,12,12,14,10,3,2,18
10402,21,8,3,2,3,4,1,4,3,4,3,5,3,4,4,4,2,3,5,5,NA,11,12,12,14,10,3,2,18
10402,21,10,3,2,3,4,2,3,3,3,2,3,3,3,3,3,1,3,3,3,NA,11,12,12,14,10,3,2,18
10402,21,14,1,1,3,3,1,4,3,3,3,4,3,4,3,4,1,3,5,5,NA,11,12,12,14,10,3,2,18
10402,21,15,2.125,5,3,5,1,1,2.9375,3,2,3,3,5,3,4,1,4,3,4,NA,11,12,12,14,10,3,2,18
10402,21,16,2,2,3,3,1,3,3,3,2,4,2,5,3,4,1,3,4,5,NA,11,12,12,14,10,3,2,18
10402,21,17,1,5,2,5,1,1,3,3,1,4,2,3,3,4,1,3,3,2,NA,11,12,12,14,10,3,2,18
10402,21,21,1,3,2,3,1,3,3,3,2,3,2,3,3,3,1,4,4,4,NA,11,12,12,14,10,3,2,18
10402,21,24,3,3,3,3,1,4,3,3,1,3,3,4,3,4,1,3,5,4,NA,11,12,12,14,10,3,2,18
10402,21,29,2,3,3,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,NA,11,12,12,14,10,3,2,18
10402,21,33,2.125,5,3,3,1,1,2.9375,3,3,3,3,3,3,3,2,3,3,2,NA,11,12,12,14,10,3,2,18
10402,21,34,2,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,NA,11,12,12,14,10,3,2,18
10402,21,35,2,2,4,3,3,4,3,3,3,3,3,3,2,3,2,3,3,4,NA,11,12,12,14,10,3,2,18
10402,21,36,2,4,4,3,3,2,3,3,3,3,2,3,1,2,4,2,3,3,NA,11,12,12,14,10,3,2,18
10402,21,39,2,4,3,4,2,3,3,3,3,3,3,3,3,3,2,3,3,3,NA,11,12,12,14,10,3,2,18
